epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.021397590637207,5.890937328338623,0.12095365673303604,0.0024999999441206455,0.2925930619239807
2,6.01254415512085,5.887167453765869,0.11771757900714874,0.003599999938160181,0.2865242063999176
3,6.00669002532959,5.881532192230225,0.11824095249176025,0.003000000026077032,0.2881244122982025
4,5.994163990020752,5.866250038146973,0.11824323982000351,0.0026000000070780516,0.288160115480423
5,5.979865074157715,5.856053352355957,0.11670185625553131,0.0035000001080334187,0.2868136167526245
6,5.970699310302734,5.848137855529785,0.11655118316411972,0.004100000020116568,0.28410398960113525
7,5.97467565536499,5.847772121429443,0.11827127635478973,0.003100000089034438,0.2876640558242798
8,5.971114158630371,5.843701362609863,0.11928398907184601,0.004399999976158142,0.2887814939022064
9,5.963390827178955,5.8386125564575195,0.11732504516839981,0.004600000102072954,0.2854859232902527
10,5.962376594543457,5.8380889892578125,0.11691737174987793,0.0034000000450760126,0.2852563261985779
11,5.961449146270752,5.835346221923828,0.11868518590927124,0.004800000227987766,0.28852948546409607
12,5.954832077026367,5.827646255493164,0.11760034412145615,0.0035000001080334187,0.2875579297542572
13,5.953121185302734,5.828062534332275,0.11729631572961807,0.0035000001080334187,0.2856311500072479
14,5.948686122894287,5.825474739074707,0.11531784385442734,0.00419999985024333,0.28401875495910645
15,5.945403099060059,5.817749977111816,0.11888401210308075,0.005100000184029341,0.288322389125824
16,5.943004608154297,5.816891193389893,0.11742813885211945,0.004600000102072954,0.28638529777526855
17,5.944372653961182,5.819043159484863,0.11631016433238983,0.002899999963119626,0.2850031554698944
18,5.939990997314453,5.81229829788208,0.12027132511138916,0.004699999932199717,0.2905861735343933
19,5.93336820602417,5.809663772583008,0.11567568778991699,0.0044999998062849045,0.2841279208660126
20,5.943778038024902,5.812203407287598,0.11994385719299316,0.0038999998942017555,0.28933557868003845
21,5.929327487945557,5.7999067306518555,0.1174759492278099,0.004399999976158142,0.286182701587677
22,5.932631015777588,5.804225921630859,0.11932794749736786,0.005499999970197678,0.288911908864975
23,5.922750949859619,5.793015956878662,0.11839774996042252,0.0044999998062849045,0.2883041799068451
24,5.927035808563232,5.80521821975708,0.11854443699121475,0.004600000102072954,0.2888517677783966
25,5.928293704986572,5.800313472747803,0.11825597286224365,0.004399999976158142,0.2861449122428894
