epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.051239967346191,5.888651371002197,0.12090311199426651,0.0024999999441206455,0.29481199383735657
2,6.025031089782715,5.887518405914307,0.11963746696710587,0.002400000113993883,0.2906223237514496
3,6.015846252441406,5.8864312171936035,0.12082016468048096,0.004000000189989805,0.2932039797306061
4,6.01133394241333,5.885537624359131,0.12051399052143097,0.002300000051036477,0.29352137446403503
5,6.006704807281494,5.883461952209473,0.11842437088489532,0.0024999999441206455,0.29144716262817383
6,6.004205703735352,5.883487701416016,0.11811284720897675,0.003700000001117587,0.2885807156562805
7,6.004698276519775,5.882623195648193,0.12012539058923721,0.0038999998942017555,0.2927219271659851
8,6.003404140472412,5.881385803222656,0.11991624534130096,0.0020000000949949026,0.2915078103542328
9,6.00299596786499,5.88183069229126,0.1196705549955368,0.003000000026077032,0.29027003049850464
10,6.002020359039307,5.882395267486572,0.11893649399280548,0.0032999999821186066,0.2906094193458557
11,6.002809524536133,5.880579948425293,0.1210647001862526,0.00419999985024333,0.2941020131111145
12,6.00313138961792,5.881318092346191,0.11973651498556137,0.002899999963119626,0.2925822138786316
13,6.001494407653809,5.88079309463501,0.11933185160160065,0.0026000000070780516,0.2902059853076935
14,5.9988884925842285,5.880086421966553,0.11732552200555801,0.004100000020116568,0.28883039951324463
15,6.001468658447266,5.878321647644043,0.12041590362787247,0.0035000001080334187,0.2924826145172119
16,6.000532150268555,5.880522727966309,0.11847631633281708,0.0032999999821186066,0.289233922958374
17,5.999135494232178,5.880640506744385,0.11807341873645782,0.0035000001080334187,0.2890855073928833
18,6.0031328201293945,5.880380630493164,0.12150128185749054,0.0031999999191612005,0.29431965947151184
19,5.997462272644043,5.878989219665527,0.11736664921045303,0.00279999990016222,0.28762930631637573
20,6.002578258514404,5.879983425140381,0.12108419090509415,0.0026000000070780516,0.29320693016052246
21,6.001093864440918,5.8806891441345215,0.11924538761377335,0.00279999990016222,0.2906205952167511
22,6.003207683563232,5.882331848144531,0.12069287151098251,0.0026000000070780516,0.2926231920719147
23,6.001509189605713,5.879677772521973,0.11996512115001678,0.003000000026077032,0.29184478521347046
24,6.002180576324463,5.8829779624938965,0.12035107612609863,0.0017999999690800905,0.29257339239120483
25,6.001369953155518,5.883645057678223,0.11998425424098969,0.002899999963119626,0.29021626710891724
26,5.998421669006348,5.879298210144043,0.11781680583953857,0.003100000089034438,0.28886139392852783
27,6.003818035125732,5.881345272064209,0.12183449417352676,0.0026000000070780516,0.2939514219760895
28,5.997949600219727,5.878620147705078,0.11894100904464722,0.003700000001117587,0.2901291847229004
29,5.997885704040527,5.8773088455200195,0.11877544224262238,0.00430000014603138,0.28990688920021057
30,5.999138832092285,5.878190040588379,0.11871395260095596,0.004100000020116568,0.2911422550678253
31,6.000194549560547,5.8812761306762695,0.11875150352716446,0.0026000000070780516,0.28995102643966675
32,5.99943733215332,5.879482269287109,0.11828918755054474,0.002300000051036477,0.28964927792549133
33,6.002433776855469,5.883531093597412,0.11783020198345184,0.0024999999441206455,0.2893269658088684
34,6.001561164855957,5.881004810333252,0.11976402997970581,0.002899999963119626,0.29148200154304504
35,5.999487400054932,5.880184173583984,0.11768843978643417,0.0027000000700354576,0.2888951301574707
36,5.999519348144531,5.877974510192871,0.1204368844628334,0.003000000026077032,0.2929210364818573
37,6.000613212585449,5.8802361488342285,0.12069596350193024,0.00139999995008111,0.2926303446292877
38,6.0025739669799805,5.880434989929199,0.12085355818271637,0.002899999963119626,0.2934350073337555
39,5.999956130981445,5.878281593322754,0.11919999122619629,0.00279999990016222,0.29044023156166077
40,5.998910903930664,5.880931377410889,0.11709891259670258,0.003100000089034438,0.2870871126651764
41,6.0003156661987305,5.879367828369141,0.1197175532579422,0.003800000064074993,0.2900092899799347
