epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.048374176025391,5.888823986053467,0.12013759464025497,0.002400000113993883,0.29293304681777954
2,6.035020351409912,5.88792085647583,0.11738002300262451,0.003100000089034438,0.2854712903499603
3,6.027183532714844,5.886526584625244,0.11774943023920059,0.0024999999441206455,0.2862662971019745
4,6.02297830581665,5.885585784912109,0.11917638778686523,0.002300000051036477,0.28875595331192017
5,6.016058444976807,5.882197380065918,0.1159282699227333,0.003000000026077032,0.285017728805542
6,6.005953311920166,5.877315998077393,0.11511874198913574,0.003100000089034438,0.2804087698459625
7,5.992252826690674,5.861697196960449,0.11763594299554825,0.0026000000070780516,0.2850588858127594
8,5.975147724151611,5.84634256362915,0.11712094396352768,0.004100000020116568,0.2832581102848053
9,5.95889139175415,5.831202507019043,0.11708974838256836,0.004100000020116568,0.2838340699672699
10,5.949723243713379,5.821164131164551,0.11559586226940155,0.0038999998942017555,0.28213149309158325
11,5.94514274597168,5.816464424133301,0.11802513897418976,0.004600000102072954,0.2866579592227936
12,5.932629108428955,5.804221153259277,0.11716452986001968,0.004600000102072954,0.2853780686855316
13,5.926027774810791,5.7974629402160645,0.11569488048553467,0.0044999998062849045,0.28214967250823975
14,5.919745922088623,5.791548252105713,0.1154048889875412,0.005499999970197678,0.2824324667453766
15,5.909027099609375,5.7788519859313965,0.11767610162496567,0.00430000014603138,0.2848151922225952
16,5.903253078460693,5.7761406898498535,0.11579476296901703,0.00559999980032444,0.28183043003082275
17,5.900418758392334,5.7716217041015625,0.11492049694061279,0.004800000227987766,0.28122130036354065
18,5.89508581161499,5.763525485992432,0.11842159181833267,0.004399999976158142,0.2862618565559387
19,5.88256311416626,5.760661602020264,0.11417975276708603,0.00559999980032444,0.2795683741569519
20,5.896528244018555,5.76114559173584,0.11820948123931885,0.005100000184029341,0.2853727638721466
21,5.870316505432129,5.737646579742432,0.1156945452094078,0.006599999964237213,0.2811232805252075
22,5.8691086769104,5.738459587097168,0.11778505146503448,0.0052999998442828655,0.2857814431190491
23,5.842324256896973,5.705786228179932,0.11681970208883286,0.006500000134110451,0.2845180034637451
24,5.646756172180176,5.513208866119385,0.11718795448541641,0.012799999676644802,0.28549233078956604
25,5.422560214996338,5.280994415283203,0.11765787750482559,0.022299999371170998,0.28395992517471313
26,5.351499080657959,5.215031623840332,0.11460908502340317,0.02290000021457672,0.2814639210700989
27,5.276313781738281,5.1424431800842285,0.1187875047326088,0.028599999845027924,0.28600701689720154
28,5.197513103485107,5.061323642730713,0.11652791500091553,0.03310000151395798,0.28290385007858276
29,5.194812297821045,5.0615034103393555,0.11611640453338623,0.03180000185966492,0.2837430536746979
30,5.131804466247559,4.994299411773682,0.11546488106250763,0.033900000154972076,0.28300780057907104
31,5.14271879196167,5.007301330566406,0.11550585925579071,0.03550000116229057,0.281521737575531
32,5.105413913726807,4.959873199462891,0.11575223505496979,0.03830000013113022,0.2833545506000519
33,5.107194423675537,4.962182521820068,0.11547895520925522,0.03799999877810478,0.2825174927711487
34,5.114518165588379,4.987552642822266,0.11701430380344391,0.03759999945759773,0.28556618094444275
35,5.058712005615234,4.919371128082275,0.11493091285228729,0.04089999943971634,0.2812590003013611
36,5.061892986297607,4.925998210906982,0.11699695885181427,0.039500001817941666,0.2843851149082184
37,5.041342258453369,4.890927791595459,0.11678681522607803,0.042100001126527786,0.28357216715812683
38,5.046130657196045,4.903993129730225,0.11738693714141846,0.038100000470876694,0.28561773896217346
39,5.013002395629883,4.87516975402832,0.1162194013595581,0.041099999099969864,0.2831205129623413
40,4.979002952575684,4.841102600097656,0.11450402438640594,0.04699999839067459,0.2801264524459839
41,5.005845546722412,4.87307071685791,0.11672718822956085,0.044599998742341995,0.28284722566604614
42,4.978527545928955,4.843930721282959,0.11791185289621353,0.043800000101327896,0.2864810526371002
43,4.9313063621521,4.770019054412842,0.11668320000171661,0.048500001430511475,0.2838582992553711
44,4.921511173248291,4.771054744720459,0.11597804725170135,0.04830000177025795,0.28301772475242615
45,4.938530921936035,4.7982659339904785,0.11577433347702026,0.045899998396635056,0.28281983733177185
46,4.94915771484375,4.801053524017334,0.11708863079547882,0.04479999840259552,0.283862441778183
47,4.935351371765137,4.797895908355713,0.11721833050251007,0.0478999987244606,0.28604891896247864
48,4.953704357147217,4.807900905609131,0.11832569539546967,0.050999999046325684,0.2867146134376526
49,4.918986797332764,4.772135257720947,0.1173698902130127,0.04830000177025795,0.2860623598098755
50,4.861931800842285,4.706694602966309,0.11713967472314835,0.04919999837875366,0.2861228287220001
51,4.909718036651611,4.758047103881836,0.11856714636087418,0.05299999937415123,0.28675809502601624
52,4.893155574798584,4.749314785003662,0.11417768150568008,0.04919999837875366,0.28089940547943115
53,4.927614688873291,4.778233528137207,0.11599953472614288,0.04800000041723251,0.282884418964386
54,4.8777923583984375,4.712429046630859,0.11543486267328262,0.05389999970793724,0.2823179066181183
55,4.90508508682251,4.747101783752441,0.11537759006023407,0.05310000106692314,0.28282105922698975
56,4.87234354019165,4.738279819488525,0.11715319007635117,0.05050000175833702,0.2852141261100769
57,4.858346462249756,4.711379528045654,0.11903230100870132,0.055799998342990875,0.2883513271808624
58,4.869856834411621,4.723050594329834,0.11726520210504532,0.05180000141263008,0.28435218334198
59,4.867496967315674,4.707596778869629,0.11660373210906982,0.05950000137090683,0.2857612669467926
60,4.838954925537109,4.6943488121032715,0.11777820438146591,0.055399999022483826,0.2837386727333069
61,4.82985782623291,4.6916279792785645,0.11653683334589005,0.05959999933838844,0.2863350212574005
62,4.854150772094727,4.69296932220459,0.11590166389942169,0.051100000739097595,0.28526464104652405
63,4.812325954437256,4.664888858795166,0.11405408382415771,0.06199999898672104,0.2803899645805359
64,4.8111701011657715,4.6740288734436035,0.11832636594772339,0.05950000137090683,0.2847755551338196
65,4.823944568634033,4.681793689727783,0.11830662190914154,0.05620000138878822,0.28684937953948975
66,4.811542987823486,4.657476902008057,0.1154804676771164,0.0617000013589859,0.2820504307746887
67,4.81805944442749,4.674935817718506,0.11602228879928589,0.06159999966621399,0.28049713373184204
68,4.797301769256592,4.663739204406738,0.11626216024160385,0.058400001376867294,0.2835986018180847
69,4.835740566253662,4.69351053237915,0.11662330478429794,0.0568000003695488,0.2837822139263153
70,4.814763069152832,4.688326835632324,0.11646361649036407,0.05990000069141388,0.28324976563453674
71,4.825901508331299,4.689957618713379,0.11733163893222809,0.057999998331069946,0.2842005789279938
72,4.7725138664245605,4.614495754241943,0.11671169102191925,0.06319999694824219,0.2853408753871918
73,4.778863430023193,4.633386135101318,0.11499062925577164,0.06449999660253525,0.2815663516521454
74,4.789069175720215,4.648237705230713,0.11489713191986084,0.06669999659061432,0.28042420744895935
75,4.790571212768555,4.6342363357543945,0.1148269772529602,0.05959999933838844,0.2817133665084839
76,4.768579483032227,4.612495422363281,0.11414086818695068,0.06870000064373016,0.2820681035518646
77,4.793277740478516,4.632952690124512,0.11529900878667831,0.06270000338554382,0.28352782130241394
78,4.758162498474121,4.5966386795043945,0.11794513463973999,0.06390000134706497,0.2856440544128418
79,4.783281326293945,4.642851829528809,0.11573712527751923,0.06430000066757202,0.2826770544052124
80,4.783217906951904,4.638367176055908,0.11785636097192764,0.06300000101327896,0.2852421998977661
81,4.765155792236328,4.6277594566345215,0.11521665751934052,0.06340000033378601,0.2821519076824188
82,4.79591178894043,4.638123989105225,0.11582372337579727,0.06599999964237213,0.28129979968070984
83,4.76381778717041,4.606619358062744,0.11608092486858368,0.06350000202655792,0.2852400541305542
84,4.758810043334961,4.615581035614014,0.11643681675195694,0.06030000001192093,0.2826705873012543
85,4.740735054016113,4.590810298919678,0.11560507863759995,0.06480000168085098,0.2819999158382416
86,4.742914199829102,4.602413177490234,0.11725334823131561,0.06159999966621399,0.28430694341659546
87,4.733870983123779,4.576307773590088,0.11670377105474472,0.06459999829530716,0.28454068303108215
88,4.740924835205078,4.607532501220703,0.1161918044090271,0.06809999793767929,0.28528833389282227
89,4.767151355743408,4.633788108825684,0.11670398712158203,0.06780000030994415,0.2834833860397339
90,4.723504543304443,4.571397304534912,0.1165328249335289,0.0714000016450882,0.2854864299297333
91,4.751100063323975,4.611433982849121,0.11725232750177383,0.06610000133514404,0.28462374210357666
92,4.75129508972168,4.611634731292725,0.11641454696655273,0.0697999969124794,0.28410473465919495
93,4.704614639282227,4.5694451332092285,0.11681237071752548,0.06880000233650208,0.28420567512512207
94,4.744004726409912,4.593038558959961,0.11778368800878525,0.06889999657869339,0.2847808599472046
95,4.715659141540527,4.56804895401001,0.1162366271018982,0.07020000368356705,0.28404417634010315
96,4.709277153015137,4.566693305969238,0.1160094365477562,0.0681999996304512,0.2840246260166168
97,4.70306396484375,4.552175998687744,0.11700797080993652,0.0674000009894371,0.2846232056617737
98,4.685245513916016,4.547489166259766,0.11807399988174438,0.07090000063180923,0.28638604283332825
99,4.710614204406738,4.552320957183838,0.11589565128087997,0.07029999792575836,0.2851063013076782
100,4.70629358291626,4.546943664550781,0.11742468178272247,0.07370000332593918,0.28514477610588074
101,4.710676670074463,4.554197788238525,0.1174139752984047,0.06939999759197235,0.284196138381958
102,4.657650470733643,4.51027250289917,0.11623833328485489,0.07569999992847443,0.2819710373878479
103,4.700092315673828,4.570010185241699,0.11707568168640137,0.07320000231266022,0.2848026752471924
