epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.077823638916016,5.910304069519043,0.12412009388208389,0.002400000113993883,0.2953796982765198
2,6.04346227645874,5.888424873352051,0.11867617070674896,0.003000000026077032,0.2877538204193115
3,6.038137435913086,5.8867950439453125,0.1192571371793747,0.003700000001117587,0.2892761826515198
4,6.035427570343018,5.887197017669678,0.11908099800348282,0.0035000001080334187,0.28877487778663635
5,6.031811237335205,5.886010646820068,0.1168150082230568,0.003000000026077032,0.2869035303592682
6,6.028358459472656,5.8868584632873535,0.11580996215343475,0.002899999963119626,0.28217723965644836
7,6.027872085571289,5.885583400726318,0.11774490028619766,0.003100000089034438,0.28587499260902405
8,6.025582790374756,5.88506555557251,0.11739496141672134,0.0035000001080334187,0.2843552827835083
9,6.022462368011475,5.8837409019470215,0.11697109043598175,0.002300000051036477,0.2844317853450775
10,6.020720481872559,5.883711814880371,0.11608024686574936,0.003599999938160181,0.28311997652053833
11,6.020249843597412,5.882859230041504,0.11728879064321518,0.0034000000450760126,0.2858988046646118
12,6.019585132598877,5.883378505706787,0.11695361137390137,0.002099999925121665,0.28542831540107727
13,6.016819000244141,5.882838249206543,0.1161658987402916,0.0034000000450760126,0.2829847037792206
14,6.014120101928711,5.8819780349731445,0.11412574350833893,0.0027000000700354576,0.28046441078186035
15,6.0126848220825195,5.8768463134765625,0.11743664741516113,0.0038999998942017555,0.2840828001499176
16,5.999830722808838,5.867551326751709,0.11582358926534653,0.004399999976158142,0.28199508786201477
17,5.981232166290283,5.851140022277832,0.11470647156238556,0.00430000014603138,0.281023770570755
18,5.9714484214782715,5.836816310882568,0.1185615211725235,0.00419999985024333,0.2864674925804138
19,5.953253746032715,5.82297420501709,0.11404776573181152,0.004800000227987766,0.27978137135505676
20,5.961866855621338,5.824988842010498,0.11811330169439316,0.004800000227987766,0.28522789478302
21,5.9460978507995605,5.8132429122924805,0.11526370048522949,0.005100000184029341,0.2808849513530731
22,5.937570095062256,5.8026299476623535,0.11800773441791534,0.005100000184029341,0.285623162984848
23,5.931676387786865,5.799888610839844,0.11664693057537079,0.003599999938160181,0.2836815416812897
24,5.930215835571289,5.804900169372559,0.1168489009141922,0.004100000020116568,0.2846008837223053
25,5.931546688079834,5.799262046813965,0.11748762428760529,0.0034000000450760126,0.2827701270580292
26,5.916909217834473,5.789101600646973,0.11431896686553955,0.005400000140070915,0.28091391921043396
27,5.92333459854126,5.7910590171813965,0.11864189803600311,0.004699999932199717,0.2853291630744934
28,5.914316177368164,5.783308506011963,0.11568915843963623,0.00430000014603138,0.2821289598941803
29,5.920798301696777,5.78877592086792,0.11548557132482529,0.0052999998442828655,0.28253960609436035
30,5.9202880859375,5.788996696472168,0.11549261957406998,0.004900000058114529,0.28300854563713074
31,5.908595561981201,5.7789082527160645,0.11510203033685684,0.005499999970197678,0.28030604124069214
32,5.912268161773682,5.781876564025879,0.1153046116232872,0.0038999998942017555,0.28225478529930115
33,5.899281024932861,5.767665386199951,0.11497765779495239,0.004999999888241291,0.28100812435150146
34,5.917426109313965,5.785924911499023,0.11659061908721924,0.0038999998942017555,0.2842109799385071
35,5.9006242752075195,5.770277500152588,0.1149948388338089,0.004699999932199717,0.2815913259983063
36,5.903788089752197,5.7737932205200195,0.11658730357885361,0.004999999888241291,0.2832842171192169
37,5.899070739746094,5.769577980041504,0.11640505492687225,0.004900000058114529,0.28317636251449585
38,5.899501800537109,5.773863792419434,0.11719556897878647,0.0044999998062849045,0.28523531556129456
39,5.899197578430176,5.768326759338379,0.11606645584106445,0.0052999998442828655,0.2825719714164734
40,5.898585319519043,5.773584842681885,0.11405805498361588,0.004100000020116568,0.27923229336738586
41,5.8933515548706055,5.767888069152832,0.11642773449420929,0.004600000102072954,0.28162217140197754
42,5.894557952880859,5.7668137550354,0.11765061318874359,0.004399999976158142,0.2856256067752838
43,5.8920392990112305,5.761960029602051,0.11644653975963593,0.005799999926239252,0.28343188762664795
44,5.889274597167969,5.758576393127441,0.11545846611261368,0.00559999980032444,0.28174906969070435
45,5.882057189941406,5.75347375869751,0.11523886770009995,0.004900000058114529,0.28143739700317383
46,5.890067100524902,5.7644147872924805,0.11675991863012314,0.005499999970197678,0.2826792597770691
47,5.88257360458374,5.7539143562316895,0.11714152991771698,0.0052999998442828655,0.2853190004825592
48,5.883975505828857,5.754611968994141,0.1181287169456482,0.004999999888241291,0.2860199213027954
49,5.8724799156188965,5.744185447692871,0.1171746626496315,0.005200000014156103,0.2851845324039459
50,5.863997459411621,5.739260196685791,0.11661473661661148,0.006000000052154064,0.28493502736091614
51,5.8405256271362305,5.712200164794922,0.11812338978052139,0.005200000014156103,0.28625985980033875
52,5.756863117218018,5.626463413238525,0.11411331593990326,0.009499999694526196,0.2797946333885193
53,5.547153949737549,5.407700538635254,0.1157020777463913,0.017100000753998756,0.2822277247905731
54,5.33095645904541,5.184726715087891,0.11535491794347763,0.02710000053048134,0.28189390897750854
55,5.240246295928955,5.085063457489014,0.11481271684169769,0.03440000116825104,0.281602680683136
56,5.144816875457764,5.013680458068848,0.11648152023553848,0.03689999878406525,0.28378909826278687
57,5.070635795593262,4.924149513244629,0.1188385933637619,0.040699999779462814,0.28753358125686646
58,5.059664726257324,4.9215216636657715,0.11700564622879028,0.04619999974966049,0.2837788164615631
59,5.010826587677002,4.850013732910156,0.1162508949637413,0.04960000142455101,0.28453096747398376
60,4.976622581481934,4.844058036804199,0.11728040128946304,0.04800000041723251,0.28324711322784424
61,4.9455037117004395,4.810894012451172,0.11621060222387314,0.05429999902844429,0.2848757803440094
62,4.935574054718018,4.782872200012207,0.11580999195575714,0.05620000138878822,0.2844874858856201
63,4.892818927764893,4.74608850479126,0.11381913721561432,0.05640000104904175,0.2800651788711548
64,4.87809944152832,4.740675926208496,0.11810920387506485,0.0575999990105629,0.2841848134994507
65,4.831025123596191,4.69070291519165,0.1178186759352684,0.05849999934434891,0.28591886162757874
66,4.844173431396484,4.6935529708862305,0.11500020325183868,0.058800000697374344,0.2808596193790436
67,4.813656806945801,4.666533946990967,0.11537107080221176,0.06379999965429306,0.2795451283454895
68,4.78155517578125,4.644440650939941,0.11618616431951523,0.06379999965429306,0.28298476338386536
69,4.786303997039795,4.64401912689209,0.11637532711029053,0.06719999760389328,0.28310269117355347
70,4.772690773010254,4.64752197265625,0.1159929409623146,0.06539999693632126,0.28244125843048096
71,4.7736077308654785,4.634160041809082,0.11645813286304474,0.06650000065565109,0.2827591896057129
72,4.712627410888672,4.553769111633301,0.11656488478183746,0.07129999995231628,0.2846178114414215
73,4.711701393127441,4.5543341636657715,0.1146656721830368,0.07289999723434448,0.2809605002403259
74,4.693424701690674,4.5513410568237305,0.11437468230724335,0.07599999755620956,0.27856141328811646
75,4.681700706481934,4.530831813812256,0.11511266231536865,0.07670000195503235,0.2824114263057709
76,4.663504123687744,4.502091884613037,0.11393991857767105,0.0851999968290329,0.28182074427604675
77,4.685163974761963,4.519103527069092,0.11538390815258026,0.08649999648332596,0.28353604674339294
78,4.618297576904297,4.457939147949219,0.11737172305583954,0.08510000258684158,0.28428834676742554
79,4.627553939819336,4.48049259185791,0.11545668542385101,0.08980000019073486,0.28148001432418823
80,4.618779182434082,4.464916229248047,0.11766679584980011,0.08649999648332596,0.28472229838371277
81,4.607764720916748,4.452134609222412,0.1148853451013565,0.09239999949932098,0.2816067337989807
82,4.607347011566162,4.449065685272217,0.11550505459308624,0.0966000035405159,0.28068384528160095
