epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.044131278991699,5.890828609466553,0.1192905455827713,0.003379999892786145,0.288619726896286
2,6.024089336395264,5.882499694824219,0.1169605478644371,0.0032999999821186066,0.2844962179660797
3,5.99901819229126,5.861641883850098,0.11672904342412949,0.0035000001080334187,0.2837737500667572
4,5.9534125328063965,5.818727970123291,0.11729402840137482,0.004860000219196081,0.2849242687225342
5,5.828054904937744,5.693228721618652,0.11704635620117188,0.010259999893605709,0.2847737967967987
6,5.056899547576904,4.915411949157715,0.11753394454717636,0.045899998396635056,0.2856583893299103
7,4.819489479064941,4.671486854553223,0.11754440516233444,0.07301999628543854,0.285763680934906
8,4.599921703338623,4.448258399963379,0.11749312281608582,0.127020001411438,0.28542354702949524
9,4.309065818786621,4.153687953948975,0.11684273928403854,0.22086000442504883,0.28409335017204285
10,4.109323024749756,3.948845624923706,0.11672012507915497,0.2682200074195862,0.2841271758079529
11,4.014360427856445,3.8522684574127197,0.11806786060333252,0.28299999237060547,0.2864418625831604
12,3.9427661895751953,3.7783613204956055,0.11743683367967606,0.2913999855518341,0.28509363532066345
13,3.8934524059295654,3.7267045974731445,0.11691701412200928,0.3025200068950653,0.2847553491592407
14,3.86100435256958,3.693495988845825,0.11692187190055847,0.3038400113582611,0.2841378450393677
15,3.8565824031829834,3.688258647918701,0.11656121909618378,0.3053799867630005,0.2841183543205261
16,3.834545612335205,3.66239595413208,0.11711065471172333,0.30695998668670654,0.28480517864227295
17,3.7944233417510986,3.6209566593170166,0.11756924539804459,0.3114599883556366,0.2852330803871155
18,3.790379762649536,3.615917682647705,0.11731719225645065,0.31266000866889954,0.2849805951118469
19,3.765528440475464,3.5896384716033936,0.11793944984674454,0.3150799870491028,0.2860104739665985
20,3.74483060836792,3.569335699081421,0.11681552976369858,0.3165600001811981,0.2842612862586975
21,3.755941152572632,3.576726198196411,0.11800016462802887,0.3168399930000305,0.2863365113735199
22,3.725175619125366,3.547661542892456,0.1171749085187912,0.32019999623298645,0.2849108576774597
23,3.73483943939209,3.5559842586517334,0.1163111999630928,0.31957998871803284,0.28352686762809753
24,3.694882392883301,3.5152575969696045,0.11709363013505936,0.32330000400543213,0.28417402505874634
25,3.705676794052124,3.5235538482666016,0.11771944910287857,0.3251799941062927,0.2856062054634094
26,3.698559284210205,3.5170767307281494,0.11740758270025253,0.3233799934387207,0.2852071225643158
27,3.690471649169922,3.5077333450317383,0.11666416376829147,0.32363998889923096,0.28406113386154175
28,3.6869325637817383,3.50425386428833,0.11715482175350189,0.3266800045967102,0.2845112085342407
29,3.6698648929595947,3.4839284420013428,0.11719254404306412,0.3277199864387512,0.28480616211891174
30,3.6657469272613525,3.480252981185913,0.11734727025032043,0.325980007648468,0.284761518239975
31,3.6673824787139893,3.4800233840942383,0.11717306077480316,0.3303999900817871,0.2843346893787384
32,3.6647443771362305,3.4778056144714355,0.11737410724163055,0.32962000370025635,0.2850203812122345
33,3.6483442783355713,3.4604642391204834,0.11726211756467819,0.3303399980068207,0.2849954068660736
34,3.666313409805298,3.477938175201416,0.11713504791259766,0.32881999015808105,0.28446823358535767
35,3.659052610397339,3.4691450595855713,0.11743539571762085,0.3285599946975708,0.28508293628692627
36,3.6385273933410645,3.4469075202941895,0.11839230358600616,0.331959992647171,0.2868494391441345
37,3.643526554107666,3.452861785888672,0.11744053661823273,0.32787999510765076,0.28502219915390015
38,3.629770517349243,3.4400453567504883,0.11718330532312393,0.3331800103187561,0.284872442483902
39,3.6438395977020264,3.4524648189544678,0.1173366978764534,0.33004000782966614,0.28501155972480774
40,3.631544351577759,3.440828800201416,0.11703929305076599,0.3341200053691864,0.2845262587070465
41,3.6466562747955322,3.45536470413208,0.11745414137840271,0.332040011882782,0.2850283682346344
42,3.6378440856933594,3.44404935836792,0.1170935407280922,0.3333199918270111,0.2843513786792755
43,3.618685245513916,3.426314353942871,0.11710361391305923,0.3328000009059906,0.2848133146762848
44,3.6252474784851074,3.430912971496582,0.1169869527220726,0.3336600065231323,0.28432077169418335
45,3.624403238296509,3.4272310733795166,0.11713475733995438,0.3347199857234955,0.2845134437084198
46,3.6400322914123535,3.4444854259490967,0.11743994802236557,0.33125999569892883,0.28505802154541016
47,3.599915027618408,3.4036691188812256,0.11606640368700027,0.3395799994468689,0.2830272316932678
48,3.6196656227111816,3.423449993133545,0.11699517071247101,0.33395999670028687,0.28407546877861023
49,3.596619129180908,3.3995025157928467,0.11748341470956802,0.3406200110912323,0.2850750982761383
50,3.614423990249634,3.4185454845428467,0.11689604818820953,0.3346799910068512,0.2841247320175171
51,3.595459461212158,3.398087501525879,0.11618717014789581,0.3391200006008148,0.28284937143325806
52,3.6068382263183594,3.4078917503356934,0.11724860966205597,0.33660000562667847,0.28479063510894775
53,3.6041555404663086,3.4045000076293945,0.11644425988197327,0.3363800048828125,0.2835579812526703
54,3.5969715118408203,3.3969595432281494,0.11692870408296585,0.34031999111175537,0.2848641872406006
55,3.5878281593322754,3.388209819793701,0.11659666895866394,0.34185999631881714,0.2837669551372528
56,3.585275650024414,3.3835082054138184,0.11735536903142929,0.34092000126838684,0.2850361168384552
57,3.5974674224853516,3.395268678665161,0.11722530424594879,0.337119996547699,0.28511711955070496
58,3.582631826400757,3.3819801807403564,0.1167898178100586,0.34200000762939453,0.2842898666858673
59,3.578519105911255,3.375859498977661,0.11693643033504486,0.3402400016784668,0.2845444977283478
60,3.582530975341797,3.3797309398651123,0.117204949259758,0.34112000465393066,0.28494754433631897
61,3.611278772354126,3.4083995819091797,0.11733909696340561,0.3341600000858307,0.2851761281490326
62,3.596264123916626,3.3930552005767822,0.11781882494688034,0.33924001455307007,0.2859001159667969
63,3.594602584838867,3.390104293823242,0.11724596470594406,0.3398599922657013,0.2846307158470154
64,3.570905923843384,3.366255760192871,0.11690621823072433,0.3369799852371216,0.28467607498168945
65,3.5758838653564453,3.370821475982666,0.11688506603240967,0.3400000035762787,0.2840900421142578
66,3.590940237045288,3.3861899375915527,0.11692521721124649,0.339819997549057,0.28410133719444275
67,3.5828113555908203,3.3767764568328857,0.11727231740951538,0.33994001150131226,0.285116970539093
68,3.5956149101257324,3.3895773887634277,0.11774133145809174,0.3379400074481964,0.2858092188835144
69,3.5873281955718994,3.3789432048797607,0.11768738180398941,0.3388400077819824,0.2854118049144745
70,3.5643553733825684,3.356809139251709,0.11686833202838898,0.3442400097846985,0.2841850519180298
71,3.5718915462493896,3.363133668899536,0.11678553372621536,0.3395000100135803,0.2843077480792999
72,3.5670857429504395,3.3575854301452637,0.1170470342040062,0.34185999631881714,0.28480595350265503
73,3.5730719566345215,3.3629250526428223,0.11716992408037186,0.33932000398635864,0.28453758358955383
74,3.559295892715454,3.3491268157958984,0.11707784980535507,0.34586000442504883,0.2848130762577057
75,3.549698829650879,3.3390913009643555,0.11670408397912979,0.3442800045013428,0.28435957431793213
76,3.5598769187927246,3.349736452102661,0.11812225729227066,0.3462800085544586,0.28630927205085754
77,3.5728869438171387,3.3629517555236816,0.11695604771375656,0.3405199944972992,0.2844685912132263
78,3.554140567779541,3.342643976211548,0.11760847270488739,0.3413200080394745,0.285275399684906
79,3.548495292663574,3.336683511734009,0.11675408482551575,0.3454200029373169,0.2838769257068634
80,3.5487117767333984,3.3381547927856445,0.11583602428436279,0.3444199860095978,0.28273454308509827
81,3.5764963626861572,3.3645429611206055,0.11704836040735245,0.3393000066280365,0.284688800573349
82,3.5616869926452637,3.34898042678833,0.11713366955518723,0.34068000316619873,0.28487202525138855
83,3.5351593494415283,3.3224124908447266,0.11635121703147888,0.3452399969100952,0.2832980155944824
84,3.53658127784729,3.3239340782165527,0.11663822084665298,0.34637999534606934,0.2843993008136749
85,3.532783031463623,3.318946599960327,0.11619964987039566,0.3454799950122833,0.2832147181034088
86,3.548302412033081,3.33579421043396,0.11643141508102417,0.3443799912929535,0.2837757468223572
87,3.5550243854522705,3.340578556060791,0.11689269542694092,0.3405199944972992,0.28434520959854126
88,3.5478131771087646,3.332929849624634,0.11744388192892075,0.3444199860095978,0.2850843071937561
89,3.5279242992401123,3.313429594039917,0.1167672872543335,0.3495199978351593,0.2841367721557617
90,3.5286803245544434,3.3121225833892822,0.11691509932279587,0.3465999960899353,0.284519225358963
91,3.5564019680023193,3.342445135116577,0.11719419807195663,0.34233999252319336,0.284813791513443
92,3.550461530685425,3.336061716079712,0.11723150312900543,0.34303998947143555,0.2852151095867157
93,3.540201187133789,3.3243114948272705,0.11731363832950592,0.34158000349998474,0.28495514392852783
94,3.562455654144287,3.346766233444214,0.11681181192398071,0.3414599895477295,0.28433874249458313
95,3.5446109771728516,3.3279402256011963,0.11689059436321259,0.34422001242637634,0.2843499183654785
96,3.5351662635803223,3.319300413131714,0.11698697507381439,0.34652000665664673,0.28440141677856445
97,3.5389556884765625,3.3215649127960205,0.11752821505069733,0.3446800112724304,0.28498730063438416
98,3.516373634338379,3.2998931407928467,0.11694985628128052,0.3501400053501129,0.2847411036491394
99,3.527486562728882,3.310070037841797,0.1173287034034729,0.3468799889087677,0.2848375141620636
100,3.5133612155914307,3.297971725463867,0.11601358652114868,0.34968000650405884,0.28279489278793335
101,3.5499706268310547,3.33170485496521,0.1168789342045784,0.34525999426841736,0.2845226228237152
