epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.050448894500732,5.89103364944458,0.11985278874635696,0.003100000089034438,0.28849664330482483
2,6.00285005569458,5.851907730102539,0.11688816547393799,0.0032999999821186066,0.28409475088119507
3,5.952992916107178,5.8056511878967285,0.11685920506715775,0.004220000002533197,0.2840416431427002
4,5.923285007476807,5.778271198272705,0.11736691743135452,0.0050200000405311584,0.2852393090724945
5,5.381951332092285,5.234470844268799,0.1174853965640068,0.027659999206662178,0.2859548330307007
6,4.956582546234131,4.8062920570373535,0.11785384267568588,0.05392000079154968,0.2865421175956726
7,4.8020920753479,4.649230480194092,0.117692731320858,0.0692799985408783,0.2863524854183197
8,4.683588027954102,4.529717445373535,0.11761381477117538,0.08922000229358673,0.28604283928871155
9,4.538980007171631,4.383119106292725,0.11736134439706802,0.12240000069141388,0.28533199429512024
10,4.413472652435303,4.254249572753906,0.11740061640739441,0.157260000705719,0.28585946559906006
11,4.292422771453857,4.130167484283447,0.11856820434331894,0.19684000313282013,0.2878703474998474
12,4.18148136138916,4.016902446746826,0.11792959272861481,0.23241999745368958,0.28659775853157043
13,4.094085216522217,3.926856279373169,0.11716184765100479,0.25808000564575195,0.28576382994651794
14,4.035084247589111,3.86734938621521,0.11737539619207382,0.2682200074195862,0.2853982150554657
15,4.007215976715088,3.8370585441589355,0.11703759431838989,0.273499995470047,0.2854832112789154
16,3.985506772994995,3.8114469051361084,0.1176612451672554,0.2792400121688843,0.286112904548645
17,3.9230031967163086,3.746950149536133,0.1179102286696434,0.2858400046825409,0.2864101827144623
18,3.909921884536743,3.7333574295043945,0.11780265718698502,0.2914600074291229,0.2864338159561157
19,3.8720028400421143,3.6937530040740967,0.11827310919761658,0.2961600124835968,0.2870125472545624
20,3.8707075119018555,3.692657470703125,0.1172076016664505,0.2932800054550171,0.2855435013771057
21,3.8726398944854736,3.6909542083740234,0.11843270808458328,0.296099990606308,0.2876858711242676
22,3.834894895553589,3.6564598083496094,0.11749009042978287,0.3005799949169159,0.28609713912010193
23,3.8492751121520996,3.6686229705810547,0.11659929901361465,0.299919992685318,0.2843862771987915
24,3.807138681411743,3.624992847442627,0.11760920286178589,0.30608001351356506,0.2854337692260742
25,3.8060379028320312,3.6218137741088867,0.11803620308637619,0.3068999946117401,0.2864953279495239
26,3.7997255325317383,3.6170856952667236,0.11789516359567642,0.30880001187324524,0.2863956391811371
27,3.7973456382751465,3.612191915512085,0.11700299382209778,0.3074600100517273,0.2851366102695465
28,3.7962536811828613,3.6111295223236084,0.11756234616041183,0.30935999751091003,0.28558531403541565
29,3.771973133087158,3.58375883102417,0.11781410127878189,0.3122600018978119,0.286697119474411
30,3.7777514457702637,3.5891599655151367,0.11805994808673859,0.3097800016403198,0.28647586703300476
31,3.768690586090088,3.578597068786621,0.11773061007261276,0.31279999017715454,0.28582504391670227
32,3.7687759399414062,3.579697370529175,0.11767984926700592,0.3141399919986725,0.2860270142555237
33,3.7553787231445312,3.5652403831481934,0.11799927055835724,0.3157399892807007,0.2866285741329193
34,3.766204357147217,3.575948715209961,0.11749139428138733,0.3136799931526184,0.2855004668235779
35,3.7619106769561768,3.5697288513183594,0.11788387596607208,0.31220000982284546,0.28633368015289307
36,3.7430713176727295,3.5489139556884766,0.11880633980035782,0.31762000918388367,0.2879166901111603
37,3.750600576400757,3.5569002628326416,0.11799179017543793,0.3147599995136261,0.28645285964012146
38,3.723050117492676,3.5322811603546143,0.11769695580005646,0.3194800019264221,0.2861323952674866
39,3.7514047622680664,3.5581891536712646,0.1177663579583168,0.31633999943733215,0.2863676846027374
40,3.739508867263794,3.5458548069000244,0.11759418994188309,0.31797999143600464,0.28580787777900696
41,3.7458243370056152,3.5527584552764893,0.11786779016256332,0.3159399926662445,0.2860264778137207
42,3.7353506088256836,3.54081130027771,0.11744004487991333,0.31883999705314636,0.2851371467113495
43,3.728543758392334,3.5350024700164795,0.11746508628129959,0.3179599940776825,0.28578826785087585
44,3.734239101409912,3.5371456146240234,0.11741577833890915,0.31779998540878296,0.28534382581710815
45,3.717348098754883,3.5183258056640625,0.11741276830434799,0.3215399980545044,0.2852352261543274
46,3.739722490310669,3.5423147678375244,0.1177542582154274,0.31769999861717224,0.28587085008621216
47,3.7012150287628174,3.50372314453125,0.11638297885656357,0.32396000623703003,0.283978134393692
48,3.7215657234191895,3.5230836868286133,0.11730172485113144,0.3178600072860718,0.2848843038082123
49,3.698960542678833,3.500317096710205,0.11773020029067993,0.32552000880241394,0.28583234548568726
50,3.7144980430603027,3.5171632766723633,0.11698325723409653,0.31630000472068787,0.28444331884384155
