epoch,loss,policy_loss,value_loss,policy_categorical_accuracy,value_mae
1,6.066206932067871,5.893030643463135,0.12113890796899796,0.0035000001080334187,0.2945985496044159
2,6.053140640258789,5.8876051902771,0.11867990344762802,0.0032999999821186066,0.28831058740615845
3,6.046169757843018,5.881083011627197,0.11879344284534454,0.004399999976158142,0.28820064663887024
4,6.033092975616455,5.870209693908691,0.11979576200246811,0.00279999990016222,0.28974083065986633
5,6.019022464752197,5.857496738433838,0.11674265563488007,0.0035000001080334187,0.28769803047180176
6,6.00202751159668,5.847006797790527,0.11601714789867401,0.004600000102072954,0.2821542024612427
7,5.996510028839111,5.840795040130615,0.11748899519443512,0.003599999938160181,0.2854170501232147
8,5.984485149383545,5.827878475189209,0.11719825118780136,0.0032999999821186066,0.2840445935726166
9,5.97941780090332,5.824715614318848,0.11687679588794708,0.00559999980032444,0.28399062156677246
10,5.969424247741699,5.818994998931885,0.11591072380542755,0.004999999888241291,0.28323978185653687
11,5.9695820808410645,5.816895484924316,0.11811615526676178,0.00430000014603138,0.28680211305618286
12,5.961608409881592,5.811878204345703,0.11705999076366425,0.004600000102072954,0.28520238399505615
13,5.957949161529541,5.8068084716796875,0.11607179790735245,0.004999999888241291,0.2828800678253174
14,5.958119869232178,5.808858871459961,0.11434285342693329,0.004000000189989805,0.2812599539756775
15,5.95596170425415,5.805717945098877,0.11762235313653946,0.004100000020116568,0.2846899628639221
16,5.950664043426514,5.800894737243652,0.11600973457098007,0.004699999932199717,0.2826599180698395
17,5.950200080871582,5.804800987243652,0.11495387554168701,0.005499999970197678,0.28126055002212524
18,5.946939945220947,5.797149658203125,0.11837346851825714,0.004800000227987766,0.2868030369281769
19,5.937880039215088,5.79380464553833,0.11433099210262299,0.0052999998442828655,0.28072744607925415
20,5.948307037353516,5.797768592834473,0.1186818853020668,0.004699999932199717,0.2863738536834717
21,5.935094356536865,5.785878658294678,0.11580858379602432,0.0052999998442828655,0.28207939863204956
22,5.932127475738525,5.783301830291748,0.11829040199518204,0.007199999876320362,0.2870884835720062
23,5.931335926055908,5.78794002532959,0.11694042384624481,0.004699999932199717,0.28517699241638184
24,5.920772075653076,5.783627986907959,0.11700952053070068,0.004600000102072954,0.285003125667572
25,5.866142272949219,5.7209978103637695,0.1178375706076622,0.008999999612569809,0.28441962599754333
26,5.579320907592773,5.439536094665527,0.1156880259513855,0.019600000232458115,0.28411296010017395
27,5.368724822998047,5.215672969818115,0.12018521130084991,0.029600000008940697,0.2891581952571869
28,5.1804962158203125,5.035894870758057,0.11658759415149689,0.039000000804662704,0.2845594584941864
29,5.10770845413208,4.96077823638916,0.11686019599437714,0.0414000004529953,0.284531831741333
